Assembly name,version,Species name,Common name,Ploidy=Chr,haplotype,NCBI GenBank ID,Link (download),assembly quality (ie: Gold  draft  etc),Sequencer Reads,Assembly Method,Total Length (bp),N50 Length (bp),L50 (#),Contig (#),Number of Gaps,Link (FTP),Publication (PUBMED ID)
Camellia_sinensis_L618_reference_annotation,,Camellia sinensis,black tea,2n=,haploid,GCA_963931755.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963931755.2/,Chromosome,PacBio Sequel,hifiasm,3010731293,94243708,12,294,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/931/755/GCA_963931755.2_Camellia_sinensis_L618_reference_annotation/GCA_963931755.2_Camellia_sinensis_L618_reference_annotation_genomic.fna.gz,na
A1.wagad.PGA,,Gossypium herbaceum,Arabian cotton,2n=,haploid,GCA_025584905.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025584905.1/,Chromosome,PacBio Sequel,CANU v. 2.0,1595418686,94297648,7,72,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/584/905/GCA_025584905.1_A1.wagad.PGA/GCA_025584905.1_A1.wagad.PGA_genomic.fna.gz,na
ASM3073787v1,,Allium sativum,garlic,2n=,haploid,GCA_030737875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030737875.1/,Chromosome,PacBio RSII,Hifiasm v. 0.9-r289,16461565551,94486194,57,8319,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/737/875/GCA_030737875.1_ASM3073787v1/GCA_030737875.1_ASM3073787v1_genomic.fna.gz,na
Camellia_sinensis_Zijuan_reference_annotation,,Camellia sinensis,black tea,2n=,haploid,GCA_963931765.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963931765.2/,Chromosome,PacBio Sequel,hifiasm,3062303709,94856585,12,740,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/931/765/GCA_963931765.2_Camellia_sinensis_Zijuan_reference_annotation/GCA_963931765.2_Camellia_sinensis_Zijuan_reference_annotation_genomic.fna.gz,na
ASM4175389v1,,Fallopia multiflora var. angulata,NA,2n=,haploid,GCA_041753895.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041753895.1/,Chromosome,PacBio Sequel,HiFiasm v. 1.0,1161986048,96603420,6,16,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/753/895/GCA_041753895.1_ASM4175389v1/GCA_041753895.1_ASM4175389v1_genomic.fna.gz,na
CAS_Fmul_var_ang_1.0,,Fallopia multiflora var. angulata,NA,2n=,haploid,GCA_044231515.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_044231515.1/,Chromosome,PacBio Sequel,Hifiam v. 0.19.9-r616; NextDenovo v. 2.5.2,1163740885,96603420,6,50,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/231/515/GCA_044231515.1_CAS_Fmul_var_ang_1.0/GCA_044231515.1_CAS_Fmul_var_ang_1.0_genomic.fna.gz,na
ASM2707371v1,,Capsicum annuum,NA,2n=,haploid,GCA_027073715.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_027073715.1/,Chromosome,Oxford Nanopore PromethION; Illumina HiSeq,NextDeNovo v. 2.5.0,3044179634,97123613,11,169,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/073/715/GCA_027073715.1_ASM2707371v1/GCA_027073715.1_ASM2707371v1_genomic.fna.gz,36467270
ASM3522163v1,,Gossypium hirsutum,cotton,2n=,haploid,GCA_035221635.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_035221635.1/,Chromosome,PacBio HiFi,hifiasm v. 0.16.1,2316207477,98581300,10,203,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/221/635/GCA_035221635.1_ASM3522163v1/GCA_035221635.1_ASM3522163v1_genomic.fna.gz,38029617
ASM1568090v1,,Coptis chinensis,NA,2n=,haploid,GCA_015680905.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_015680905.1/,Chromosome,Illumina NovaSeq; Oxford Nanopore GridION,SMARTdenovo v. Feb-2018,935659790,98746328,5,116,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/680/905/GCA_015680905.1_ASM1568090v1/GCA_015680905.1_ASM1568090v1_genomic.fna.gz,na
daXanOrie1.2,,Xanthium orientale,NA,2n=,haploid,GCA_964271845.3,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964271845.3/,Chromosome,PacBio OmniC,Hifiasm Purge_dups Yahs,2257709548,98804340,9,38,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/271/845/GCA_964271845.3_daXanOrie1.2/GCA_964271845.3_daXanOrie1.2_genomic.fna.gz,na
ASM2600025v1,,Capsicum annuum,NA,2n=,haploid,GCA_026000255.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_026000255.1/,Contig,NA,NA,3050307572,99049140,12,183,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/000/255/GCA_026000255.1_ASM2600025v1/GCA_026000255.1_ASM2600025v1_genomic.fna.gz,na
Cpal_1,,Crotalaria pallida,smooth rattlebox,2n=,haploid,GCA_037953625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037953625.1/,Chromosome,PacBio HiFi,Hifiasm v. Sep-2023,1217395848,100840643,5,204,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/953/625/GCA_037953625.1_Cpal_1/GCA_037953625.1_Cpal_1_genomic.fna.gz,na
LcamUF-T48.hap1,,Lantana camara,NA,2n=,haploid,GCA_037501445.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037501445.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.16.1,1296850410,104994771,6,1508,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/501/445/GCA_037501445.1_LcamUF-T48.hap1/GCA_037501445.1_LcamUF-T48.hap1_genomic.fna.gz,na
Zm-ZAP-REFERENCE-HiLo-1.0,,Zea mays subsp. mays,maize,2n=,haploid,GCA_964199775.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964199775.1/,Chromosome,PacBio SEQUEL II,HiFiASM,2508791030,105187056,9,149,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/199/775/GCA_964199775.1_Zm-ZAP-REFERENCE-HiLo-1.0/GCA_964199775.1_Zm-ZAP-REFERENCE-HiLo-1.0_genomic.fna.gz,na
ASM2707365v1,,Capsicum annuum,NA,2n=,haploid,GCA_027073655.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_027073655.1/,Chromosome,Oxford Nanopore PromethION; Illumina HiSeq,NextDeNovo v. 2.5.0,3062339095,106869846,9,107,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/073/655/GCA_027073655.1_ASM2707365v1/GCA_027073655.1_ASM2707365v1_genomic.fna.gz,36467270
LcamUF-T48.hap2,,Lantana camara,NA,2n=,haploid,GCA_037501455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037501455.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.16.1,1276847657,107358010,5,414,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/501/455/GCA_037501455.1_LcamUF-T48.hap2/GCA_037501455.1_LcamUF-T48.hap2_genomic.fna.gz,na
TM-1-T2T,,Gossypium hirsutum,cotton,2n=,haploid,GCA_046843835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046843835.1/,Complete Genome,Oxford Nanopore PromethION; PacBio Sequel,HiFiasm v. 0.7,2292896175,108226622,10,26,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/843/835/GCA_046843835.1_TM-1-T2T/GCA_046843835.1_TM-1-T2T_genomic.fna.gz,na
PSC355v1,,Gossypium hirsutum,cotton,2n=,haploid,GCA_040894345.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040894345.1/,Chromosome,PacBio Sequel,hifiasm v. 03/18/2022,2338762746,108240954,10,766,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/894/345/GCA_040894345.1_PSC355v1/GCA_040894345.1_PSC355v1_genomic.fna.gz,38934790
ASM4730170v1,,Gossypium hirsutum,cotton,2n=,haploid,GCA_047301705.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_047301705.1/,Complete Genome,Oxford Nanopore GridION; PacBio Sequel; Illumina NextSeq; Oxford Nanopore,Hifiasm v. V0.19.3-r 572; Hi-C-Pro v. v2.8.1; LACHESIS v. https://github.com/shendurelab/LACHESIS; NextDenovo v. v2.3.1; Nextpolish v. v1.3.0,2299061504,108366301,10,26,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/301/705/GCA_047301705.1_ASM4730170v1/GCA_047301705.1_ASM4730170v1_genomic.fna.gz,na
Thalassia testudinium var. Tt-101 main haplotype version 1.0,,Thalassia testudinum,NA,2n=,haploid,GCA_037157565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037157565.1/,Scaffold,PacBio Sequel II,HiFiAsm v. 0.11,4261934351,111514854,13,240,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/157/565/GCA_037157565.1_Thalassia_testudinium_var._Tt-101_main_haplotype_version_1.0/GCA_037157565.1_Thalassia_testudinium_var._Tt-101_main_haplotype_version_1.0_genomic.fna.gz,na
ZSTU_Garb,,Gossypium arboreum,tree cotton,2n=,haploid,GCA_036320975.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036320975.1/,Chromosome,PacBio; Illumina NovaSeq,MECAT2 v. 1.0; SOAPdenovo v. 1.0,1667430446,112123399,7,80,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/320/975/GCA_036320975.1_ZSTU_Garb/GCA_036320975.1_ZSTU_Garb_genomic.fna.gz,na
CsSME v1.0,,Camellia sinensis var. sinensis,NA,2n=,haploid,GCA_041154535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041154535.1/,Scaffold,PacBio Hifi; Illumina,hifiasm v. 0.16.1,3157407346,114721434,10,309,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/154/535/GCA_041154535.1_CsSME_v1.0/GCA_041154535.1_CsSME_v1.0_genomic.fna.gz,na
ReSoon,,Reaumuria songarica,NA,2n=,haploid,GCA_040143545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040143545.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.16.1,1280320695,116152396,5,464,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/143/545/GCA_040143545.1_ReSoon/GCA_040143545.1_ReSoon_genomic.fna.gz,na
Kyuss_2.0,,Lolium perenne,perennial ryegrass,2n=,haploid,GCA_019359855.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019359855.2/,Chromosome,Oxford Nanopore PromethION,NextDenovo v. 2.5.2,2264755215,118861474,7,165,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/359/855/GCA_019359855.2_Kyuss_2.0/GCA_019359855.2_Kyuss_2.0_genomic.fna.gz,34247248
Y26,,Arachis duranensis,NA,2n=,haploid,GCA_040735855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040735855.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,1177780724,123522085,5,10,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/735/855/GCA_040735855.1_Y26/GCA_040735855.1_Y26_genomic.fna.gz,na
ASM4175394v1,,Fallopia multiflora,fo ti,2n=,haploid,GCA_041753945.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041753945.1/,Chromosome,PacBio Sequel,HiFiasm and NextDenovo v. 1.0,1458370080,123780479,6,362,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/753/945/GCA_041753945.1_ASM4175394v1/GCA_041753945.1_ASM4175394v1_genomic.fna.gz,na
Zm-PT-REFERENCE-HiLo-1.0,,Zea mays subsp. mays,maize,2n=,haploid,GCA_963555555.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963555555.1/,Chromosome,PacBio SEQUEL II,HiFiASM,2127990406,126598816,7,61,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/555/555/GCA_963555555.1_Zm-PT-REFERENCE-HiLo-1.0/GCA_963555555.1_Zm-PT-REFERENCE-HiLo-1.0_genomic.fna.gz,na
PI306540_Tmono,,Triticum monococcum,einkorn wheat,2n=,haploid,GCA_034509565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034509565.1/,Chromosome,PacBio Sequel,hifiasm v. 0.16.1,5115282781,131199207,12,223,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/509/565/GCA_034509565.1_PI306540_Tmono/GCA_034509565.1_PI306540_Tmono_genomic.fna.gz,37978797
ASM3693692v1,,Cenchrus fungigraminus,NA,2n=,haploid,GCA_036936925.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036936925.1/,Chromosome,PacBio,Hifiasm v. 0.16.1-r375,1982126067,134074806,7,109,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/936/925/GCA_036936925.1_ASM3693692v1/GCA_036936925.1_ASM3693692v1_genomic.fna.gz,37271992
ASM2707358v1,,Capsicum annuum,NA,2n=,haploid,GCA_027073585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_027073585.1/,Chromosome,Oxford Nanopore PromethION; Illumina HiSeq,NextDeNovo v. 2.5.0,3071469318,135118297,8,114,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/073/585/GCA_027073585.1_ASM2707358v1/GCA_027073585.1_ASM2707358v1_genomic.fna.gz,36467270
Pisum sativum CEN6,,Pisum sativum,garden pea,2n=,haploid,GCA_947076115.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_947076115.1/,Contig,PACBIO_SMRT  OXFORD_NANOPORE,hifiasm,177602727,137325374,1,2,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/076/115/GCA_947076115.1_Pisum_sativum_CEN6/GCA_947076115.1_Pisum_sativum_CEN6_genomic.fna.gz,na
S245,,Arachis hypogaea,peanut,2n=,haploid,GCA_039853315.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039853315.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,2595735092,138858301,9,20,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/853/315/GCA_039853315.1_S245/GCA_039853315.1_S245_genomic.fna.gz,na
HN51,,Arachis hypogaea,peanut,2n=,haploid,GCA_039852515.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039852515.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,2607897625,138995579,9,20,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/852/515/GCA_039852515.1_HN51/GCA_039852515.1_HN51_genomic.fna.gz,na
HN873,,Arachis hypogaea,peanut,2n=,haploid,GCA_039852645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039852645.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,2592879629,139407669,9,20,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/852/645/GCA_039852645.1_HN873/GCA_039852645.1_HN873_genomic.fna.gz,na
ASM3437652v1,,Nicotiana benthamiana,NA,2n=,haploid,GCA_034376525.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034376525.1/,Chromosome,Oxford Nanopore PromethION,NextDenovo v. 2.5.0,2791885191,140743910,10,671,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/376/525/GCA_034376525.1_ASM3437652v1/GCA_034376525.1_ASM3437652v1_genomic.fna.gz,na
S83,,Arachis hypogaea,peanut,2n=,haploid,GCA_039854485.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039854485.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,2619655861,140795357,9,20,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/854/485/GCA_039854485.1_S83/GCA_039854485.1_S83_genomic.fna.gz,na
Zm-TAB-REFERENCE-HiLo-1.0,,Zea mays subsp. mays,maize,2n=,haploid,GCA_964199785.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964199785.1/,Chromosome,PacBio SEQUEL II,HiFiASM,2436620552,143506602,7,97,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/199/785/GCA_964199785.1_Zm-TAB-REFERENCE-HiLo-1.0/GCA_964199785.1_Zm-TAB-REFERENCE-HiLo-1.0_genomic.fna.gz,na
ASM3123210v1,,Capsicum rhomboideum,NA,2n=,haploid,GCA_031232105.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_031232105.1/,Complete Genome,PacBio Sequel; Oxford Nanopore PromethION; Illumina NovaSeq,Hifiasm v. 0.16.1; NextDenovo v. 2.5.0,1707653203,145987823,6,13,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/232/105/GCA_031232105.1_ASM3123210v1/GCA_031232105.1_ASM3123210v1_genomic.fna.gz,na
ASM4247949v1,,Helianthus annuus,common sunflower,2n=,haploid,GCA_042479495.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042479495.1/,Chromosome,PacBio,Hifiasm v. 0.19.9-r616,3034448144,146405832,9,124,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/479/495/GCA_042479495.1_ASM4247949v1/GCA_042479495.1_ASM4247949v1_genomic.fna.gz,na
ASM2999057v1,,Petunia axillaris subsp. axillaris,NA,2n=,haploid,GCA_029990575.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029990575.1/,Contig,PacBio Sequel,Hifiasm v. 0.15,1309025014,148221996,4,754,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/990/575/GCA_029990575.1_ASM2999057v1/GCA_029990575.1_ASM2999057v1_genomic.fna.gz,na
Y4,,Arachis ipaensis,NA,2n=,haploid,GCA_040739545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040739545.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,1485213272,151303025,5,10,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/739/545/GCA_040739545.1_Y4/GCA_040739545.1_Y4_genomic.fna.gz,na
ASM4247745v1,,Helianthus annuus,common sunflower,2n=,haploid,GCA_042477455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042477455.1/,Chromosome,PacBio,Hifiasm v. 0.19.9-r616,3022263500,153602099,9,143,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/477/455/GCA_042477455.1_ASM4247745v1/GCA_042477455.1_ASM4247745v1_genomic.fna.gz,na
Cter_1,,Clitoria ternatea,NA,2n=,haploid,GCA_037962975.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037962975.1/,Chromosome,PacBio HiFi,Hifiasm v. Sep-2023,1724627994,159058970,4,515,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/962/975/GCA_037962975.1_Cter_1/GCA_037962975.1_Cter_1_genomic.fna.gz,na
ASM3769348v1,,Kitagawia praeruptora,bai hua qian hu,2n=,haploid,GCA_037693485.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037693485.1/,Chromosome,HIFI; HIC; ONT,HiFiasm v. 0.18.9; Juicer v. 1.6; 3d-DNA v. 180.922; TGS-GapCloser v. 1.2.0,1797363843,160132384,6,240,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/693/485/GCA_037693485.1_ASM3769348v1/GCA_037693485.1_ASM3769348v1_genomic.fna.gz,na
Zm-B73_AB10-REFERENCE-NAM-1.0b,,Zea mays,maize,2n=,haploid,GCA_902714155.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_902714155.1/,Chromosome,NA,NA,2241350720,161994764,6,1016,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/714/155/GCA_902714155.1_Zm-B73_AB10-REFERENCE-NAM-1.0b/GCA_902714155.1_Zm-B73_AB10-REFERENCE-NAM-1.0b_genomic.fna.gz,na
ASM3577273v1,,Datura wrightii,NA,2n=,haploid,GCA_035772735.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_035772735.1/,Contig,PacBio,hifiasm v. 0.16.0,2237432707,169445731,6,1144,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/772/735/GCA_035772735.1_ASM3577273v1/GCA_035772735.1_ASM3577273v1_genomic.fna.gz,38166627
ASM2988460v2,,Ormosia emarginata,NA,2n=,haploid,GCA_029884605.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029884605.2/,Chromosome,Oxford Nanopore PromethION,Juicer pipeline v. v1.6; 3d-dna v. v180114; TGS-GapCloser v. v1.2.1,1420253233,183696964,4,11,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/884/605/GCA_029884605.2_ASM2988460v2/GCA_029884605.2_ASM2988460v2_genomic.fna.gz,na
ASM2707355v1,,Capsicum annuum,NA,2n=,haploid,GCA_027073555.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_027073555.1/,Chromosome,Oxford Nanopore PromethION; Illumina HiSeq,NextDeNovo v. 2.5.0,3064488637,187094184,7,88,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/073/555/GCA_027073555.1_ASM2707355v1/GCA_027073555.1_ASM2707355v1_genomic.fna.gz,36467270
ASM2988459v2,,Ormosia semicastrata,NA,2n=,haploid,GCA_029884595.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029884595.2/,Chromosome,Oxford Nanopore PromethION,Juicer pipeline v. v1.6; 3d-dna v. v180114; TGS-GapCloser v. v1.2.1,1510687319,200464886,4,10,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/884/595/GCA_029884595.2_ASM2988459v2/GCA_029884595.2_ASM2988459v2_genomic.fna.gz,na
ASM4128343v1,,Lactuca sativa var. crispa,leaf lettuce,2n=,haploid,GCA_041283435.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041283435.1/,Chromosome,PacBio,HiFiasm v. 0.19,2590614690,205466188,6,87,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/283/435/GCA_041283435.1_ASM4128343v1/GCA_041283435.1_ASM4128343v1_genomic.fna.gz,na
ASM4095594v1,,Ormosia purpureiflora,NA,2n=,haploid,GCA_040955945.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040955945.1/,Complete Genome,Nanopore,nextDenovo v. 2.3.1; pseudohaploid v. NO; Purge_Dups v. 1.2.6; racon v. 1.5.0; hapo-G v. 1.3.2; polypolish v. 0.5.0; Scaffhic v. 1.1; TGS-GapCloser v. 1.2.1; Juicer v. 1.6; 3d-dna v. 201008; Teloclip v. 0.0.3,1583483254,212222348,4,8,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/955/945/GCA_040955945.1_ASM4095594v1/GCA_040955945.1_ASM4095594v1_genomic.fna.gz,na
Zm-Mo17-REFERENCE-CAU-T2T-assembly,,Zea mays,maize,2n=,haploid,GCA_022117705.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_022117705.1/,Complete Genome,Oxford Nanopore PromethION; PacBio,NextDenovo v. 2.2-beta.0; Hifiasm v. 0.7,2178604320,220303002,5,10,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/117/705/GCA_022117705.1_Zm-Mo17-REFERENCE-CAU-T2T-assembly/GCA_022117705.1_Zm-Mo17-REFERENCE-CAU-T2T-assembly_genomic.fna.gz,na
Capsicum_annuum_HDA149v1.0,,Capsicum annuum var. annuum,pimento,2n=,haploid,GCA_033026605.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_033026605.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.16.1-r375,3098687218,228056232,7,340,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/026/605/GCA_033026605.1_Capsicum_annuum_HDA149v1.0/GCA_033026605.1_Capsicum_annuum_HDA149v1.0_genomic.fna.gz,na
Capsicum_annuum_HDA330v1.0,,Capsicum annuum var. annuum,pimento,2n=,haploid,GCA_033026575.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_033026575.1/,Chromosome,PacBio Sequel IIe,Hifiasm v. 0.16.1-r375,3088230427,228563968,7,106,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/026/575/GCA_033026575.1_Capsicum_annuum_HDA330v1.0/GCA_033026575.1_Capsicum_annuum_HDA330v1.0_genomic.fna.gz,na
P10K_v01,,Cenchrus americanus,bulrush millet,2n=,haploid,GCA_963924075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963924075.1/,Chromosome,SequelII OminC,hifiasm juicer,1926211501,244488815,4,246,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/075/GCA_963924075.1_P10K_v01/GCA_963924075.1_P10K_v01_genomic.fna.gz,na
ASM3073781v1,,Allium fistulosum,Welsh onion,2n=,haploid,GCA_030737815.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030737815.1/,Chromosome,PacBio RSII,Hifiasm v. 0.9-r289,11643854427,260477280,14,738,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/737/815/GCA_030737815.1_ASM3073781v1/GCA_030737815.1_ASM3073781v1_genomic.fna.gz,na
ASM3123461v1,,Capsicum annuum,NA,2n=,haploid,GCA_031234615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_031234615.1/,Complete Genome,PacBio Sequel; Oxford Nanopore PromethION; Illumina NovaSeq,Hifiasm v. 0.16.1; NextDenovo v. 2.5.0,3103116129,262573928,6,12,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/234/615/GCA_031234615.1_ASM3123461v1/GCA_031234615.1_ASM3123461v1_genomic.fna.gz,na
ASM4625013v1,,Triticum aestivum,bread wheat,2n=,haploid,GCA_046250135.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046250135.1/,Chromosome,Oxford Nanopore PromethION; PacBio Sequel,NextDenovo v. 2.4.0,14456191132,266435262,19,315,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/250/135/GCA_046250135.1_ASM4625013v1/GCA_046250135.1_ASM4625013v1_genomic.fna.gz,na
AwK_v01,,Cenchrus americanus,bulrush millet,2n=,haploid,GCA_963924085.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963924085.1/,Chromosome,SequelII OminC,hifiasm juicer,1914824379,283920974,4,165,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/085/GCA_963924085.1_AwK_v01/GCA_963924085.1_AwK_v01_genomic.fna.gz,na
ASM4018296v1,,Clitoria ternatea,NA,2n=,haploid,GCA_040182965.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040182965.1/,Chromosome,Illumina NovaSeq; PacBio RSII,Hifiasm v. 0.16.1,1721557839,293675500,3,859,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/182/965/GCA_040182965.1_ASM4018296v1/GCA_040182965.1_ASM4018296v1_genomic.fna.gz,na
