Assembly name,version,Species name,Common name,Ploidy=Chr,haplotype,NCBI GenBank ID,Link (download),assembly quality (ie: Gold  draft  etc),Sequencer Reads,Assembly Method,Total Length (bp),N50 Length (bp),L50 (#),Contig (#),Number of Gaps,Link (FTP),Publication (PUBMED ID)
ASM3867728v1,,Brassica napus,rape,2n=,haploid,GCA_038677285.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_038677285.1/,Chromosome,PacBio Sequel; Oxford Nanopore PromethION,nextDenovo v. v2.5.0; hifiasm v. v0.16.1; Flye v. v2.9-b1768; Canu v. v2.2,1004949250,59365250,8,19,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/677/285/GCA_038677285.1_ASM3867728v1/GCA_038677285.1_ASM3867728v1_genomic.fna.gz,NA
ASM4316530v1,,Flemingia macrophylla,NA,2n=,haploid,GCA_043165305.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_043165305.1/,Chromosome,Oxford Nanopore PromethION; BGI,NextDenovo v. 2.5.2,1006174390,59433165,7,30,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/165/305/GCA_043165305.1_ASM4316530v1/GCA_043165305.1_ASM4316530v1_genomic.fna.gz,NA
ASM4051829v1,,Gossypium raimondii,Peruvian cotton,2n=,haploid,GCA_040518295.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040518295.1/,Chromosome,PacBio; Oxford Nanopore PromethION; MGI Technology Company (MGI reads),hifiasm-UL v. 0.19.3,776015241,59671432,7,15,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/518/295/GCA_040518295.1_ASM4051829v1/GCA_040518295.1_ASM4051829v1_genomic.fna.gz,NA
Dacoc_1.2,,Dalbergia cochinchinensis,Thai rosewood,2n=,haploid,GCA_030827025.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030827025.1/,Chromosome,PacBio Sequel II; Oxford Nanopore MinION,Canu v. 2.0,620942577,59971594,5,508,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/827/025/GCA_030827025.1_Dacoc_1.2/GCA_030827025.1_Dacoc_1.2_genomic.fna.gz,37549265
CSryeB_assembly,,Secale cereale,rye,2n=,haploid,GCA_964027155.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964027155.1/,Chromosome,PromethION  PacBio Revio  Illumina NovaSeq 6000,hifiasm,429625217,60109561,3,38,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/027/155/GCA_964027155.1_CSryeB_assembly/GCA_964027155.1_CSryeB_assembly_genomic.fna.gz,NA
ASM3687253v1,,Brachypodium distachyon,stiff brome,2n=,haploid,GCA_036872535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036872535.1/,Chromosome,PacBio,hifiasm v. v0.16.1-r375,274750009,60349883,3,7,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/872/535/GCA_036872535.1_ASM3687253v1/GCA_036872535.1_ASM3687253v1_genomic.fna.gz,NA
Teosinte,,Zea mays subsp. parviglumis,teosinte,2n=,haploid,GCA_025175245.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025175245.1/,Chromosome,Hi-Fi; Hi-C,hifiasm v. 0.15.2,2435201820,62294113,14,521,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/175/245/GCA_025175245.1_Teosinte/GCA_025175245.1_Teosinte_genomic.fna.gz,NA
JYZ_01,,Rosa laevigata,Cherokee rose,2n=,haploid,GCA_040669985.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040669985.1/,Chromosome,PacBio Sequel,hifiasm v. 0.16.1,494049163,63109788,4,58,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/669/985/GCA_040669985.1_JYZ_01/GCA_040669985.1_JYZ_01_genomic.fna.gz,NA
ASM2393514v1,,Bretschneidera sinensis,NA,2n=,haploid,GCA_023935145.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023935145.1/,Chromosome,PacBio,Hifiasm v. 0.15.4-r347,1213724607,64134882,7,589,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/935/145/GCA_023935145.1_ASM2393514v1/GCA_023935145.1_ASM2393514v1_genomic.fna.gz,35701375
ASM4095487v1,,Beckmannia syzigachne,NA,2n=,haploid,GCA_040954875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040954875.1/,Chromosome,PacBio RSII,Hifiasm v. 1.0,3191659029,64242125,11,4308,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/954/875/GCA_040954875.1_ASM4095487v1/GCA_040954875.1_ASM4095487v1_genomic.fna.gz,NA
ASM3044515v1,,Quercus variabilis,NA,2n=,haploid,GCA_030445155.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030445155.1/,Chromosome,PacBio Sequel; Oxford Nanopore PromethION,hifiasm v. 0.16.1-r375; nextdenovo v. v2.4.0; 3d-dna v. 180922,788199256,64884478,5,15,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/445/155/GCA_030445155.1_ASM3044515v1/GCA_030445155.1_ASM3044515v1_genomic.fna.gz,NA
FRR_PoAnn_1.0,,Poa annua,NA,2n=,haploid,GCA_026929855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_026929855.1/,Chromosome,PacBio RSII,hifiasm v. 0.14-r312,1779745836,65428113,8,188,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/929/855/GCA_026929855.1_FRR_PoAnn_1.0/GCA_026929855.1_FRR_PoAnn_1.0_genomic.fna.gz,NA
Cqu_J075_1.0,,Chenopodium quinoa,quinoa,2n=,haploid,GCA_045865795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_045865795.1/,Scaffold,PacBio Sequel II,RagTag v. 2.1.0,1292911447,66269240,9,155,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/865/795/GCA_045865795.1_Cqu_J075_1.0/GCA_045865795.1_Cqu_J075_1.0_genomic.fna.gz,NA
ASM4671852v1,,Chenopodium opulifolium,NA,2n=,haploid,GCA_046718525.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046718525.1/,Chromosome,PacBio Sequel,HiFiasm v. 19,1837274044,66324391,12,310,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/718/525/GCA_046718525.1_ASM4671852v1/GCA_046718525.1_ASM4671852v1_genomic.fna.gz,NA
ASM2352597v1,,Smallanthus sonchifolius,NA,2n=,haploid,GCA_023525975.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023525975.1/,Chromosome,PacBio HiFi,Hifiasm v. 0.14.2,2716317230,66499177,15,562,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/525/975/GCA_023525975.1_ASM2352597v1/GCA_023525975.1_ASM2352597v1_genomic.fna.gz,NA
ASM3040736v1,,Solanum americanum,NA,2n=,haploid,GCA_030407365.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030407365.1/,Chromosome,PacBio CCS,HiFiasm v. 0.13,1068868885,66578129,7,298,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/407/365/GCA_030407365.1_ASM3040736v1/GCA_030407365.1_ASM3040736v1_genomic.fna.gz,NA
Humb_v1,,Helichrysum umbraculigerum,NA,2n=,haploid,GCA_949592205.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_949592205.1/,Scaffold,PACBIO_SMRT ILLUMINA,hifiasm,1315046614,66743525,6,469,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/592/205/GCA_949592205.1_Humb_v1/GCA_949592205.1_Humb_v1_genomic.fna.gz,NA
ASM2432228v1,,Musa beccarii,NA,2n=,haploid,GCA_024322285.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_024322285.1/,Chromosome,Oxford Nanopore PromethION,NextDenovo v. 2.3.1,569617269,67088101,4,451,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/322/285/GCA_024322285.1_ASM2432228v1/GCA_024322285.1_ASM2432228v1_genomic.fna.gz,NA
ASM3990586v1,,Camellia crapnelliana,NA,2n=,haploid,GCA_039905865.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039905865.1/,Chromosome,PacBio RSII,HiFiasm v. 0.16.1,2944052817,67500000,15,809,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/905/865/GCA_039905865.1_ASM3990586v1/GCA_039905865.1_ASM3990586v1_genomic.fna.gz,NA
Posidonia oceanica var. Po_2 version 1.0,,Posidonia oceanica,NA,2n=,haploid,GCA_037176725.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037176725.1/,Scaffold,PacBio CCS,HiFiAsm v. 0.11,2962985811,67525845,13,81,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/176/725/GCA_037176725.1_Posidonia_oceanica_var._Po_2_version_1.0/GCA_037176725.1_Posidonia_oceanica_var._Po_2_version_1.0_genomic.fna.gz,NA
ddEupLath1.1,,Euphorbia lathyris,NA,2n=,haploid,GCA_963576675.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963576675.1/,Chromosome,PacBio Arima2,various,1020384506,67695088,6,57,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/576/675/GCA_963576675.1_ddEupLath1.1/GCA_963576675.1_ddEupLath1.1_genomic.fna.gz,NA
lpBroTect1.o.p,,Bromus tectorum,Dachtrespe,2n=,haploid,GCA_042919945.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_042919945.1/,Scaffold,Illumina NovaSeq; PacBio Sequel; Dovetail Omni-C,HiFiasm v. 0.19.5-r592; SALSA v. 2; YAGCloser v. https://github.com/merlyescalona/yagcloser (commit 23d4fe9); Rapid curation v. https://gitlab.com/wtsi-grit/rapid-curation (commit 4ddca450),2188567190,68116191,9,375,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/919/945/GCA_042919945.1_lpBroTect1.o.p/GCA_042919945.1_lpBroTect1.o.p_genomic.fna.gz,NA
MbTMVv1,,Solanum lycopersicum,tomato,2n=,haploid,GCA_915070445.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_915070445.1/,Chromosome,NA,NA,833003584,68473248,6,66,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/915/070/445/GCA_915070445.1_MbTMVv1/GCA_915070445.1_MbTMVv1_genomic.fna.gz,NA
KIB_Fhip_1.0,,Hippophae rhamnoides,sea buckthorn,2n=,haploid,GCA_033030585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_033030585.1/,Chromosome,MGISEQ-T7,nextdenovo v. 2.5.0; nextpolish v. 1.4.1; purge-dups v. 1.2.5; HIC-pro v. 3.1.0,752060844,69292041,5,71,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/030/585/GCA_033030585.1_KIB_Fhip_1.0/GCA_033030585.1_KIB_Fhip_1.0_genomic.fna.gz,NA
lpPolViri1.hap2.1,,Polypogon viridis,water bent grass,2n=,haploid,GCA_964234865.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964234865.1/,Scaffold,PacBio Arima2,various,2840234297,69603968,13,303,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/234/865/GCA_964234865.1_lpPolViri1.hap2.1/GCA_964234865.1_lpPolViri1.hap2.1_genomic.fna.gz,NA
MorexV3_pseudomolecules_assembly,,Hordeum vulgare subsp. vulgare,domesticated barley,2n=,haploid,GCA_904849725.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_904849725.1/,Chromosome,NA,NA,4224251725,69630691,15,452,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/849/725/GCA_904849725.1_MorexV3_pseudomolecules_assembly/GCA_904849725.1_MorexV3_pseudomolecules_assembly_genomic.fna.gz,NA
ASM4026752v1,,Sorghum bicolor,sorghum,2n=,haploid,GCA_040267525.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040267525.1/,Complete Genome,PacBio Sequel II; Oxford Nanopore PromethION; DNBSEQ-G400,HiFiasm v. 0.19.5,724849160,71062133,5,10,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/267/525/GCA_040267525.1_ASM4026752v1/GCA_040267525.1_ASM4026752v1_genomic.fna.gz,NA
drVicSati1.hap2.1,,Vicia sativa,tare,2n=,haploid,GCA_964197585.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964197585.1/,Scaffold,PacBio Arima2,various,1751123975,72199141,8,179,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/197/585/GCA_964197585.1_drVicSati1.hap2.1/GCA_964197585.1_drVicSati1.hap2.1_genomic.fna.gz,NA
Ep-USBG2016-0302-DRAFT-NextGenCassava-1.0,,Euphorbia pulcherrima,poinsettia,2n=,haploid,GCA_947683365.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_947683365.1/,Contig,PacBio SEQUEL II,Hifiasm 0.15.1-r334,778653895,73781891,5,17,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/683/365/GCA_947683365.1_Ep-USBG2016-0302-DRAFT-NextGenCassava-1.0/GCA_947683365.1_Ep-USBG2016-0302-DRAFT-NextGenCassava-1.0_genomic.fna.gz,NA
ASM2352574v1,,Arctium lappa,great burdock,2n=,haploid,GCA_023525745.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023525745.1/,Chromosome,PacBio HiFi,Hifiasm v. 0.14.2,1727353248,74692580,9,309,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/525/745/GCA_023525745.1_ASM2352574v1/GCA_023525745.1_ASM2352574v1_genomic.fna.gz,NA
ASM2364667v1,,Avena sativa,oats,2n=,haploid,GCA_023646675.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023646675.1/,Chromosome,PromethION,Canu v. 1.8,10757433345,75273016,44,436,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/646/675/GCA_023646675.1_ASM2364667v1/GCA_023646675.1_ASM2364667v1_genomic.fna.gz,NA
ASM4018298v1,,Lithocarpus litseifolius,NA,2n=,haploid,GCA_040182985.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040182985.1/,Chromosome,Illumina NovaSeq; PacBio Sequel; Oxford Nanopore PromethION,HiFiasm v. 0.19.5,963782541,79818533,5,322,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/182/985/GCA_040182985.1_ASM4018298v1/GCA_040182985.1_ASM4018298v1_genomic.fna.gz,NA
ASM3965491v1,,Aquilaria yunnanensis,NA,2n=,haploid,GCA_039654915.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_039654915.1/,Chromosome,PacBio Sequel,hifiasm v. v.0.14-r312,846488043,79823780,5,571,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/915/GCA_039654915.1_ASM3965491v1/GCA_039654915.1_ASM3965491v1_genomic.fna.gz,NA
V1,,Chenopodium ficifolium,NA,2n=,haploid,GCA_046866025.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046866025.1/,Chromosome,PacBio,hifiasm v. 0.18.5,759395893,79853924,5,779,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/866/025/GCA_046866025.1_V1/GCA_046866025.1_V1_genomic.fna.gz,NA
daArcMinu1.1,,Arctium minus,NA,2n=,haploid,GCA_954870635.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_954870635.1/,Chromosome,PacBio Arima2,various,1903060816,80930584,9,44,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/954/870/635/GCA_954870635.1_daArcMinu1.1/GCA_954870635.1_daArcMinu1.1_genomic.fna.gz,NA
ASM4014374v1,,Cnidium monnieri,NA,2n=,haploid,GCA_040143745.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040143745.1/,Chromosome,PacBio,HiFiasm v. 0.19.5,1209936476,83135773,6,1789,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/143/745/GCA_040143745.1_ASM4014374v1/GCA_040143745.1_ASM4014374v1_genomic.fna.gz,NA
PSU_Pinf_1,,Poa infirma,NA,2n=,haploid,GCA_040144145.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040144145.1/,Chromosome,PacBio Sequel II,HiFiasm v. 0.3,1151714764,84543068,6,873,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/144/145/GCA_040144145.1_PSU_Pinf_1/GCA_040144145.1_PSU_Pinf_1_genomic.fna.gz,37365554
ASM3435926v1,,Canna indica,canna,2n=,haploid,GCA_034359265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034359265.1/,Complete Genome,Illumina HiSeq; PacBio Sequel,MECAT v. v1.3; Hifiasm v. v0.15; Canu v. v1.6,752924351,84792423,5,9,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/359/265/GCA_034359265.1_ASM3435926v1/GCA_034359265.1_ASM3435926v1_genomic.fna.gz,NA
laAliPlan1.1,,Alisma plantago-aquatica,NA,2n=,haploid,GCA_963693085.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963693085.1/,Chromosome,PacBio Arima2,various,9377919883,87675000,34,485,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/693/085/GCA_963693085.1_laAliPlan1.1/GCA_963693085.1_laAliPlan1.1_genomic.fna.gz,NA
Atohap2,,Antiaris toxicaria,jian xue feng hou,2n=,haploid,GCA_041409625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041409625.1/,Chromosome,PacBio,HiFiasm v. 0.15.4,666409083,90291041,4,23,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/409/625/GCA_041409625.1_Atohap2/GCA_041409625.1_Atohap2_genomic.fna.gz,NA
Saponaria_officinalis_var_Norfolk2_v1.0,,Saponaria officinalis,common soapwort,2n=,haploid,GCA_040167595.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040167595.1/,Chromosome,PacBio,HiFiAsm v. 16.1; RACON v. 1.14,2089545981,91594072,9,170,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/167/595/GCA_040167595.1_Saponaria_officinalis_var_Norfolk2_v1.0/GCA_040167595.1_Saponaria_officinalis_var_Norfolk2_v1.0_genomic.fna.gz,NA
ASM3804969v1,,Cinnamomum chago,NA,2n=,haploid,GCA_038049695.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_038049695.1/,Chromosome,Oxford Nanopore PromethION; PacBio Sequel; DNBSEQ-T7,hifiasm v. hifiasm,1060287369,92102069,5,13,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/049/695/GCA_038049695.1_ASM3804969v1/GCA_038049695.1_ASM3804969v1_genomic.fna.gz,NA
drEbeCret1.4,,Ebenus cretica,NA,2n=,haploid,GCA_964291055.4,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964291055.4/,Chromosome,PacBio OmniC,Hifiasm Purge_dups Yahs,942440729,92227207,4,28,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/291/055/GCA_964291055.4_drEbeCret1.4/GCA_964291055.4_drEbeCret1.4_genomic.fna.gz,NA
ASM4143038v1,,Lycium ruthenicum,NA,2n=,haploid,GCA_041430385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041430385.1/,Chromosome,PacBio HiFi,hifiasm v. 0.16.1,2251198759,92643068,9,699,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/430/385/GCA_041430385.1_ASM4143038v1/GCA_041430385.1_ASM4143038v1_genomic.fna.gz,NA
A1.wagad.PGA,,Gossypium herbaceum,Arabian cotton,2n=,haploid,GCA_025584905.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_025584905.1/,Chromosome,PacBio Sequel,CANU v. 2.0,1595418686,94297648,7,72,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/584/905/GCA_025584905.1_A1.wagad.PGA/GCA_025584905.1_A1.wagad.PGA_genomic.fna.gz,NA
ASM3073787v1,,Allium sativum,garlic,2n=,haploid,GCA_030737875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030737875.1/,Chromosome,PacBio RSII,Hifiasm v. 0.9-r289,16461565551,94486194,57,8319,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/737/875/GCA_030737875.1_ASM3073787v1/GCA_030737875.1_ASM3073787v1_genomic.fna.gz,NA
Camellia_sinensis_Zijuan_reference_annotation,,Camellia sinensis,black tea,2n=,haploid,GCA_963931765.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963931765.2/,Chromosome,PacBio Sequel,hifiasm,3062303709,94856585,12,740,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/931/765/GCA_963931765.2_Camellia_sinensis_Zijuan_reference_annotation/GCA_963931765.2_Camellia_sinensis_Zijuan_reference_annotation_genomic.fna.gz,NA
ASM4175389v1,,Fallopia multiflora var. angulata,NA,2n=,haploid,GCA_041753895.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041753895.1/,Chromosome,PacBio Sequel,HiFiasm v. 1.0,1161986048,96603420,6,16,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/753/895/GCA_041753895.1_ASM4175389v1/GCA_041753895.1_ASM4175389v1_genomic.fna.gz,NA
ASM1568090v1,,Coptis chinensis,NA,2n=,haploid,GCA_015680905.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_015680905.1/,Chromosome,Illumina NovaSeq; Oxford Nanopore GridION,SMARTdenovo v. Feb-2018,935659790,98746328,5,116,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/680/905/GCA_015680905.1_ASM1568090v1/GCA_015680905.1_ASM1568090v1_genomic.fna.gz,NA
daXanOrie1.2,,Xanthium orientale,NA,2n=,haploid,GCA_964271845.3,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964271845.3/,Chromosome,PacBio OmniC,Hifiasm Purge_dups Yahs,2257709548,98804340,9,38,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/271/845/GCA_964271845.3_daXanOrie1.2/GCA_964271845.3_daXanOrie1.2_genomic.fna.gz,NA
Cpal_1,,Crotalaria pallida,smooth rattlebox,2n=,haploid,GCA_037953625.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037953625.1/,Chromosome,PacBio HiFi,Hifiasm v. Sep-2023,1217395848,100840643,5,204,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/953/625/GCA_037953625.1_Cpal_1/GCA_037953625.1_Cpal_1_genomic.fna.gz,NA
LcamUF-T48.hap2,,Lantana camara,NA,2n=,haploid,GCA_037501455.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037501455.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.16.1,1276847657,107358010,5,414,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/501/455/GCA_037501455.1_LcamUF-T48.hap2/GCA_037501455.1_LcamUF-T48.hap2_genomic.fna.gz,NA
ASM4730170v1,,Gossypium hirsutum,cotton,2n=,haploid,GCA_047301705.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_047301705.1/,Complete Genome,Oxford Nanopore GridION; PacBio Sequel; Illumina NextSeq; Oxford Nanopore,Hifiasm v. V0.19.3-r 572; Hi-C-Pro v. v2.8.1; LACHESIS v. https://github.com/shendurelab/LACHESIS; NextDenovo v. v2.3.1; Nextpolish v. v1.3.0,2299061504,108366301,10,26,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/301/705/GCA_047301705.1_ASM4730170v1/GCA_047301705.1_ASM4730170v1_genomic.fna.gz,NA
Thalassia testudinium var. Tt-101 main haplotype version 1.0,,Thalassia testudinum,NA,2n=,haploid,GCA_037157565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_037157565.1/,Scaffold,PacBio Sequel II,HiFiAsm v. 0.11,4261934351,111514854,13,240,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/157/565/GCA_037157565.1_Thalassia_testudinium_var._Tt-101_main_haplotype_version_1.0/GCA_037157565.1_Thalassia_testudinium_var._Tt-101_main_haplotype_version_1.0_genomic.fna.gz,NA
ZSTU_Garb,,Gossypium arboreum,tree cotton,2n=,haploid,GCA_036320975.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036320975.1/,Chromosome,PacBio; Illumina NovaSeq,MECAT2 v. 1.0; SOAPdenovo v. 1.0,1667430446,112123399,7,80,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/320/975/GCA_036320975.1_ZSTU_Garb/GCA_036320975.1_ZSTU_Garb_genomic.fna.gz,NA
CsSME v1.0,,Camellia sinensis var. sinensis,NA,2n=,haploid,GCA_041154535.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041154535.1/,Scaffold,PacBio Hifi; Illumina,hifiasm v. 0.16.1,3157407346,114721434,10,309,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/154/535/GCA_041154535.1_CsSME_v1.0/GCA_041154535.1_CsSME_v1.0_genomic.fna.gz,NA
ReSoon,,Reaumuria songarica,NA,2n=,haploid,GCA_040143545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040143545.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.16.1,1280320695,116152396,5,464,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/143/545/GCA_040143545.1_ReSoon/GCA_040143545.1_ReSoon_genomic.fna.gz,NA
Kyuss_2.0,,Lolium perenne,perennial ryegrass,2n=,haploid,GCA_019359855.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019359855.2/,Chromosome,Oxford Nanopore PromethION,NextDenovo v. 2.5.2,2264755215,118861474,7,165,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/359/855/GCA_019359855.2_Kyuss_2.0/GCA_019359855.2_Kyuss_2.0_genomic.fna.gz,34247248
Y26,,Arachis duranensis,NA,2n=,haploid,GCA_040735855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040735855.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,1177780724,123522085,5,10,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/735/855/GCA_040735855.1_Y26/GCA_040735855.1_Y26_genomic.fna.gz,NA
ASM4175394v1,,Fallopia multiflora,fo ti,2n=,haploid,GCA_041753945.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_041753945.1/,Chromosome,PacBio Sequel,HiFiasm and NextDenovo v. 1.0,1458370080,123780479,6,362,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/753/945/GCA_041753945.1_ASM4175394v1/GCA_041753945.1_ASM4175394v1_genomic.fna.gz,NA
PI306540_Tmono,,Triticum monococcum,einkorn wheat,2n=,haploid,GCA_034509565.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034509565.1/,Chromosome,PacBio Sequel,hifiasm v. 0.16.1,5115282781,131199207,12,223,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/509/565/GCA_034509565.1_PI306540_Tmono/GCA_034509565.1_PI306540_Tmono_genomic.fna.gz,37978797
