Assembly name,version,Species,Common name,Ploidy=Chr,haplotype,ID,Link (download),assembly quality (ie: Gold  draft  etc),Sequencer Reads,Assembly Method,Total Length (bp),N50 Length (bp),L50 (#),Contig (#),Number of Gaps,genus,family,order,class,phylum,group name,Link (FTP),Publication (PUBMED ID),Busco_cutoff
ddMarFaba1.0.a,nan,Marah fabacea,California manroot,2n=,alternate-pseudohaplotype,GCA_043882785.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_043882785.1/,Scaffold,Illumina NovaSeq; PacBio Sequel; Dovetail Omni-C,HiFiasm v. 0.19.5-r592; SALSA v. 2; YAGCloser v. https://github.com/merlyescalona/yagcloser (commit 23d4fe9); Rapid curation v. https://gitlab.com/wtsi-grit/rapid-curation (commit 4ddca450),962148240,2661924,118,936,nan,Marah,Cucurbitaceae,Cucurbitales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/882/785/GCA_043882785.1_ddMarFaba1.0.a/GCA_043882785.1_ddMarFaba1.0.a_genomic.fna.gz,na,False
ASM4095594v1,nan,Ormosia purpureiflora,nan,2n=,haploid,GCA_040955945.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040955945.1/,Complete Genome,Nanopore,nextDenovo v. 2.3.1; pseudohaploid v. NO; Purge_Dups v. 1.2.6; racon v. 1.5.0; hapo-G v. 1.3.2; polypolish v. 0.5.0; Scaffhic v. 1.1; TGS-GapCloser v. 1.2.1; Juicer v. 1.6; 3d-dna v. 201008; Teloclip v. 0.0.3,1583483254,212222348,4,8,nan,Ormosia,Fabaceae,Fabales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/955/945/GCA_040955945.1_ASM4095594v1/GCA_040955945.1_ASM4095594v1_genomic.fna.gz,na,False
daCheTaga1.hap1.1,nan,Cheirolophus tagananensis,nan,2n=,haploid,GCA_964300405.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964300405.1/,Chromosome,PacBio Arima2,various,623484533,3968000,50,421,nan,Cheirolophus,Asteraceae,Asterales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/300/405/GCA_964300405.1_daCheTaga1.hap1.1/GCA_964300405.1_daCheTaga1.hap1.1_genomic.fna.gz,na,False
ASM1310374v1,nan,Gardenia jasminoides,nan,2n=,haploid,GCA_013103745.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_013103745.1/,Chromosome,Oxford Nanopore  Hi-C,Canu v. 1.8,534025156,1028321,134,938,nan,Gardenia,Rubiaceae,Gentianales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/103/745/GCA_013103745.1_ASM1310374v1/GCA_013103745.1_ASM1310374v1_genomic.fna.gz,na,False
ASM2641367v1,nan,Populus pruinosa,hui hu yang,2n=,haploid,GCA_026413675.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_026413675.1/,Chromosome,Illumina NovaSeq; PacBio Sequel,Hifiasm v. 0.13,518065894,21063123,9,574,nan,Populus,Salicaceae,Malpighiales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/413/675/GCA_026413675.1_ASM2641367v1/GCA_026413675.1_ASM2641367v1_genomic.fna.gz,na,False
drFraVesc1.hap2.1,nan,Fragaria vesca,wild strawberry,2n=,haploid,GCA_964146915.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964146915.1/,Chromosome,PacBio Arima2,various,219160097,7181683,9,108,nan,Fragaria,Rosaceae,Rosales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/146/915/GCA_964146915.1_drFraVesc1.hap2.1/GCA_964146915.1_drFraVesc1.hap2.1_genomic.fna.gz,na,False
Sal_scaffold_v2,nan,Sonneratia alba,nan,2n=,haploid,GCA_900174645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_900174645.1/,Scaffold,nan,nan,207105576,4012752,19,151,nan,Sonneratia,Lythraceae,Myrtales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/174/645/GCA_900174645.1_Sal_scaffold_v2/GCA_900174645.1_Sal_scaffold_v2_genomic.fna.gz,na,False
ASM1984555v1,nan,Aristolochia fimbriata,nan,2n=,haploid,GCA_019845555.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019845555.1/,Chromosome,Oxford Nanopore,Miniasm v. 1.0,249415861,5157218,16,1065,nan,Aristolochia,Aristolochiaceae,Piperales,Magnoliopsida,Streptophyta,flowering plants,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/845/555/GCA_019845555.1_ASM1984555v1/GCA_019845555.1_ASM1984555v1_genomic.fna.gz,na,False
ASM3435926v1,nan,Canna indica,canna,2n=,haploid,GCA_034359265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034359265.1/,Complete Genome,Illumina HiSeq; PacBio Sequel,MECAT v. v1.3; Hifiasm v. v0.15; Canu v. v1.6,752924351,84792423,5,9,nan,Canna,Cannaceae,Zingiberales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/359/265/GCA_034359265.1_ASM3435926v1/GCA_034359265.1_ASM3435926v1_genomic.fna.gz,na,False
ASM1991518v1,nan,Eucalyptus camaldulensis,Murray red gum,2n=,haploid,GCA_019915185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019915185.1/,Contig,PacBio SequelII HiFi,hifiasm v. 0.8-r279,528226388,41529698,5,14,nan,Eucalyptus,Myrtaceae,Myrtales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/185/GCA_019915185.1_ASM1991518v1/GCA_019915185.1_ASM1991518v1_genomic.fna.gz,34479618,False
Ama_scaffold_v2,nan,Avicennia marina subsp. marina,nan,2n=,haploid,GCA_900174615.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_900174615.1/,Scaffold,nan,nan,458282073,2226468,63,451,nan,Avicennia,Acanthaceae,Lamiales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/174/615/GCA_900174615.1_Ama_scaffold_v2/GCA_900174615.1_Ama_scaffold_v2_genomic.fna.gz,na,False
drAstGlyc1.1,nan,Astragalus glycyphyllos,liquorice milk-vetch,2n=,haploid,GCA_963573325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_963573325.1/,Chromosome,PacBio Arima2,various,680199137,3045218,66,415,nan,Astragalus,Fabaceae,Fabales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/573/325/GCA_963573325.1_drAstGlyc1.1/GCA_963573325.1_drAstGlyc1.1_genomic.fna.gz,na,False
Dacoc_1.2,nan,Dalbergia cochinchinensis,Thai rosewood,2n=,haploid,GCA_030827025.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030827025.1/,Chromosome,PacBio Sequel II; Oxford Nanopore MinION,Canu v. 2.0,620942577,59971594,5,508,nan,Dalbergia,Fabaceae,Fabales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/827/025/GCA_030827025.1_Dacoc_1.2/GCA_030827025.1_Dacoc_1.2_genomic.fna.gz,37549265,False
ASM883128v2,nan,Nymphaea colorata,pocket water lily,2n=,haploid,GCA_008831285.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_008831285.2/,Chromosome,PacBio RSII; Hi-C,CANU v. 1.3,407445134,2136418,45,1407,nan,Nymphaea,Nymphaeaceae,Nymphaeales,Magnoliopsida,Streptophyta,flowering plants,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/831/285/GCA_008831285.2_ASM883128v2/GCA_008831285.2_ASM883128v2_genomic.fna.gz,na,False
D_dumetorum_v1.0,nan,Dioscorea dumetorum,trifoliate yam,2n=,haploid,GCA_902712375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_902712375.1/,Contig,nan,nan,485115345,3190870,35,924,nan,Dioscorea,Dioscoreaceae,Dioscoreales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/712/375/GCA_902712375.1_D_dumetorum_v1.0/GCA_902712375.1_D_dumetorum_v1.0_genomic.fna.gz,na,False
ASM3025357v1,nan,Rhododendron vialii,nan,2n=,haploid,GCA_030253575.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030253575.1/,Chromosome,PacBio Sequel,hifiasm v. 0.16.1,532733196,35672969,7,18,nan,Rhododendron,Ericaceae,Ericales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/253/575/GCA_030253575.1_ASM3025357v1/GCA_030253575.1_ASM3025357v1_genomic.fna.gz,na,False
ASM1822364v1,nan,Jasminum sambac,Arabian jasmine,2n=,haploid,GCA_018223645.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_018223645.1/,Complete Genome,Oxford Nanopore,Nextdenovo v. 2.1,505501947,40025411,6,13,nan,Jasminum,Oleaceae,Lamiales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/223/645/GCA_018223645.1_ASM1822364v1/GCA_018223645.1_ASM1822364v1_genomic.fna.gz,na,False
ASM2821601v1,nan,Quercus dentata,nan,2n=,haploid,GCA_028216015.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028216015.1/,Chromosome,ONT,NECAT v. v0.0.1_update20200803,893386971,4879047,63,312,nan,Quercus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/216/015/GCA_028216015.1_ASM2821601v1/GCA_028216015.1_ASM2821601v1_genomic.fna.gz,na,False
ASM2845589v1,nan,Rhodomyrtus tomentosa,nan,2n=,haploid,GCA_028455895.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028455895.1/,Contig,Oxford Nanopore,hifiasm v. 1.0,470350250,43802537,5,11,nan,Rhodomyrtus,Myrtaceae,Myrtales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/455/895/GCA_028455895.1_ASM2845589v1/GCA_028455895.1_ASM2845589v1_genomic.fna.gz,na,False
ASM1418251v1,nan,Eucalyptus microcorys,tallowwood,2n=,haploid,GCA_014182515.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014182515.1/,Chromosome,Oxford Nanopore MinION,Canu v. 1.9,440885781,4004785,38,233,nan,Eucalyptus,Myrtaceae,Myrtales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/515/GCA_014182515.1_ASM1418251v1/GCA_014182515.1_ASM1418251v1_genomic.fna.gz,na,False
Mcan_v2,nan,Melastoma candidum,nan,2n=,haploid,GCA_023653495.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023653495.1/,Chromosome,PacBio Sequel,Canu v. 2.0,256047991,1536266,55,689,nan,Melastoma,Melastomataceae,Myrtales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/653/495/GCA_023653495.1_Mcan_v2/GCA_023653495.1_Mcan_v2_genomic.fna.gz,na,False
ASM1418273v1,nan,Corymbia maculata,nan,2n=,haploid,GCA_014182735.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014182735.1/,Chromosome,Oxford Nanopore MinION,Canu v. 1.9,403804534,4690136,26,173,nan,Corymbia,Myrtaceae,Myrtales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/735/GCA_014182735.1_ASM1418273v1/GCA_014182735.1_ASM1418273v1_genomic.fna.gz,na,False
drMyrAlte1.1,nan,Myriophyllum alterniflorum,nan,2n=,haploid,GCA_964291835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964291835.1/,Chromosome,PacBio Arima2,various,244196404,5546270,14,215,nan,Myriophyllum,Haloragaceae,Saxifragales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/291/835/GCA_964291835.1_drMyrAlte1.1/GCA_964291835.1_drMyrAlte1.1_genomic.fna.gz,na,False
dhQueWisl1.0.p,nan,Quercus wislizeni,interior live oak,2n=,haploid,GCA_023055345.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023055345.1/,Scaffold,PacBio Sequel II; PacBio Sequel IIe; Dovetail's OmniC; Illumina NovaSeq,HiFiasm v. 0.16.1-r375; purge_dups v. 1.2.5; SALSA2 v. 2,724814950,8017535,30,439,nan,Quercus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/055/345/GCA_023055345.1_dhQueWisl1.0.p/GCA_023055345.1_dhQueWisl1.0.p_genomic.fna.gz,na,False
ASM1992579v1,nan,Dendrobium chrysotoxum,nan,2n=,haploid,GCA_019925795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019925795.1/,Chromosome,PacBio Sequel,Canu v. 2.0; Juicer v. 1.6; 3d-dna v. 180419,1367433289,1540953,265,2303,nan,Dendrobium,Orchidaceae,Asparagales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/925/795/GCA_019925795.1_ASM1992579v1/GCA_019925795.1_ASM1992579v1_genomic.fna.gz,34465765,False
ddArcGlau1.1p,nan,Arctostaphylos glauca,nan,2n=,haploid,GCA_019985065.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019985065.2/,Scaffold,PacBio Sequel II; Illumina HiSeq X,HiFiasm v. 0.13-r308; purge_dups v. 1.0.1; SALSA2 v. 2.2,547539083,8041760,20,353,nan,Arctostaphylos,Ericaceae,Ericales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/985/065/GCA_019985065.2_ddArcGlau1.1p/GCA_019985065.2_ddArcGlau1.1p_genomic.fna.gz,35575079,False
CAF_CaMyos_1.0,nan,Carex myosuroides,nan,2n=,haploid,GCA_028015225.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028015225.1/,Chromosome,PacBio Sequel,Hifiasm v. 0.14,412639097,11995645,14,262,nan,Carex,Cyperaceae,Poales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/015/225/GCA_028015225.1_CAF_CaMyos_1.0/GCA_028015225.1_CAF_CaMyos_1.0_genomic.fna.gz,36503982,False
ASM1335033v1,nan,Chimonanthus salicifolius,nan,2n=,haploid,GCA_013350335.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_013350335.1/,Chromosome,PacBio; Illumina; 10X Genomics; Hi-C,FALCON v. 0.3; Pilon v. 1.16; FragScaff v. 140324.1; LACHESIS v. 1,853324400,2121821,111,1788,nan,Chimonanthus,Calycanthaceae,Laurales,Magnoliopsida,Streptophyta,flowering plants,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/350/335/GCA_013350335.1_ASM1335033v1/GCA_013350335.1_ASM1335033v1_genomic.fna.gz,32524692,False
Asclepias_syriaca_v1.0_chromosomes,nan,Asclepias syriaca,nan,2n=,haploid,GCA_027405835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_027405835.1/,Chromosome,PacBio,FALCON v. 2017.11.02-16.04,316859645,21965876,7,671,nan,Asclepias,Apocynaceae,Gentianales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/405/835/GCA_027405835.1_Asclepias_syriaca_v1.0_chromosomes/GCA_027405835.1_Asclepias_syriaca_v1.0_chromosomes_genomic.fna.gz,na,False
ASM863837v1,nan,Nyssa sinensis,nan,2n=,haploid,GCA_008638375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_008638375.1/,Chromosome,PacBio Sequel,FALCON v. 3.1,1001411681,3599157,77,654,nan,Nyssa,Nyssaceae,Cornales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/638/375/GCA_008638375.1_ASM863837v1/GCA_008638375.1_ASM863837v1_genomic.fna.gz,na,False
MABUR_v1,nan,Musa acuminata subsp. burmannicoides,nan,2n=,haploid,GCA_964275165.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964275165.1/,Chromosome,ONT,fly,497398831,3764956,35,376,nan,Musa,Musaceae,Zingiberales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/275/165/GCA_964275165.1_MABUR_v1/GCA_964275165.1_MABUR_v1_genomic.fna.gz,na,False
daTraPrat1.hap2.1,nan,Tragopogon pratensis,meadow salsify,2n=,haploid,GCA_964059265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964059265.1/,Scaffold,PacBio Arima2,various,2042713831,5400675,117,987,nan,Tragopogon,Asteraceae,Asterales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/059/265/GCA_964059265.1_daTraPrat1.hap2.1/GCA_964059265.1_daTraPrat1.hap2.1_genomic.fna.gz,na,False
lpLuzSylv1.1,nan,Luzula sylvatica,nan,2n=,haploid,GCA_946800325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_946800325.1/,Chromosome,PacBio Arima2,various,444506128,5345210,27,184,nan,Luzula,Juncaceae,Poales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/800/325/GCA_946800325.1_lpLuzSylv1.1/GCA_946800325.1_lpLuzSylv1.1_genomic.fna.gz,na,False
ASM491971v1,nan,Linderniella brevidens,nan,2n=,haploid,GCA_004919715.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_004919715.1/,Scaffold,PacBio Sequel,CANU v. 1.4,265996516,3684939,24,268,nan,Linderniella,Linderniaceae,Lamiales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/715/GCA_004919715.1_ASM491971v1/GCA_004919715.1_ASM491971v1_genomic.fna.gz,30361236,False
ddEupPepu3.1,nan,Euphorbia peplus,nan,2n=,haploid,GCA_964200815.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964200815.1/,Chromosome,PacBio Arima2,various,277121259,27114682,5,19,nan,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/200/815/GCA_964200815.1_ddEupPepu3.1/GCA_964200815.1_ddEupPepu3.1_genomic.fna.gz,na,False
ASM2958216v1,nan,Portulaca oleracea,nan,2n=,haploid,GCA_029582165.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_029582165.1/,Chromosome,Oxford Nanopore PromethION,SMARTdenovo v. 1.0,1119234416,17986798,24,208,nan,Portulaca,Portulacaceae,Caryophyllales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/582/165/GCA_029582165.1_ASM2958216v1/GCA_029582165.1_ASM2958216v1_genomic.fna.gz,na,False
ASM2309106v1,nan,Dianthus caryophyllus,clove pink,2n=,haploid,GCA_023091065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_023091065.1/,Chromosome,Oxford Nanopore Technologies; Illumina Hiseq Xten,nextdenovo v. 2.3.0,636297055,14652655,15,82,nan,Dianthus,Caryophyllaceae,Caryophyllales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/091/065/GCA_023091065.1_ASM2309106v1/GCA_023091065.1_ASM2309106v1_genomic.fna.gz,35247284,False
ddMerAnnu1.2,nan,Mercurialis annua,annual mercury,2n=,haploid,GCA_937616625.2,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_937616625.2/,Chromosome,PacBio Illumina Arima2,various,453165992,35553452,6,78,nan,Mercurialis,Euphorbiaceae,Malpighiales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/937/616/625/GCA_937616625.2_ddMerAnnu1.2/GCA_937616625.2_ddMerAnnu1.2_genomic.fna.gz,na,False
drFilUlma1.1,nan,Filipendula ulmaria,nan,2n=,haploid,GCA_964200655.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_964200655.1/,Chromosome,PacBio Illumina Arima2,various,274960020,6900330,12,131,nan,Filipendula,Rosaceae,Rosales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/200/655/GCA_964200655.1_drFilUlma1.1/GCA_964200655.1_drFilUlma1.1_genomic.fna.gz,na,False
ASM1485142v1,nan,Senna tora,nan,2n=,haploid,GCA_014851425.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_014851425.1/,Chromosome,PacBio RSII; PacBio Sequel,FALCON-Unzip v. June-2018,526327577,3966958,38,738,nan,Senna,Fabaceae,Fabales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/851/425/GCA_014851425.1_ASM1485142v1/GCA_014851425.1_ASM1485142v1_genomic.fna.gz,na,False
O.fragrans.LYG.hic.fasta,nan,Osmanthus fragrans,sweet osmanthus,2n=,haploid,GCA_019395295.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_019395295.1/,Chromosome,PacBio Sequel II,Mecat2 v. DEC-2019,733003510,2239349,108,637,nan,Osmanthus,Oleaceae,Lamiales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/395/295/GCA_019395295.1_O.fragrans.LYG.hic.fasta/GCA_019395295.1_O.fragrans.LYG.hic.fasta_genomic.fna.gz,33931610,False
Y26,nan,Arachis duranensis,nan,2n=,haploid,GCA_040735855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040735855.1/,Complete Genome,PacBio RSII,Hifiasm+nextdenovo+Hic v. v0.19.5+v1.0+v2.11.1,1177780724,123522085,5,10,nan,Arachis,Fabaceae,Fabales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/735/855/GCA_040735855.1_Y26/GCA_040735855.1_Y26_genomic.fna.gz,na,False
Abrus_2018,nan,Abrus precatorius,Indian licorice,2n=,haploid,GCA_003935025.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_003935025.1/,Scaffold,PacBio RSII,FALCON v. 2018,347221618,11837218,12,344,nan,Abrus,Fabaceae,Fabales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/935/025/GCA_003935025.1_Abrus_2018/GCA_003935025.1_Abrus_2018_genomic.fna.gz,na,False
ASM3463937v1,nan,Brassica oleracea var. palmifolia,palm-tree kale,2n=,haploid,GCA_034639375.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_034639375.1/,Chromosome,Oxford Nanopore,NextDenovo v. 2.2,551944892,24722074,9,74,nan,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/639/375/GCA_034639375.1_ASM3463937v1/GCA_034639375.1_ASM3463937v1_genomic.fna.gz,na,False
ASM3844276v1,nan,Panicum miliaceum,broom millet,2n=,haploid,GCA_038442765.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_038442765.1/,Complete Genome,PacBio Sequel II,HiFiasm v. 0.19.5; Necat v. v0.01,834678208,48261264,8,18,nan,Panicum,Poaceae,Poales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/442/765/GCA_038442765.1_ASM3844276v1/GCA_038442765.1_ASM3844276v1_genomic.fna.gz,na,False
MSU_CaScop_1.0,nan,Carex scoparia,nan,2n=,haploid,GCA_024447655.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_024447655.1/,Scaffold,Oxford Nanopore GridION,Flye v. JUNE-2020,297826131,1269691,61,738,nan,Carex,Cyperaceae,Poales,Magnoliopsida,Streptophyta,monocots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/447/655/GCA_024447655.1_MSU_CaScop_1.0/GCA_024447655.1_MSU_CaScop_1.0_genomic.fna.gz,na,False
ASM3034515v1,nan,Vitis x doaniana,nan,2n=,haploid,GCA_030345155.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_030345155.1/,Chromosome,PacBio,Hifiasm v. 0.16.0,470352908,10906988,16,71,nan,Vitis,Vitaceae,Vitales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/345/155/GCA_030345155.1_ASM3034515v1/GCA_030345155.1_ASM3034515v1_genomic.fna.gz,na,False
ASM3602311v1,nan,Brasenia schreberi,nan,2n=,haploid,GCA_036023115.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_036023115.1/,Contig,Oxford Nanopore PromethION,NextDenovo v. 2.3.1; Pseudohaploid v. no; Purge_Dups v. 1.2.6; racon v. 1.5.0; hapo-G v. 1.3.2; polypolish v. 0.5.0,1055148839,22379495,18,92,nan,Brasenia,Cabombaceae,Nymphaeales,Magnoliopsida,Streptophyta,flowering plants,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/023/115/GCA_036023115.1_ASM3602311v1/GCA_036023115.1_ASM3602311v1_genomic.fna.gz,na,False
ASM4086908v1,nan,Codonopsis pilosula,nan,2n=,haploid,GCA_040869085.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_040869085.1/,Chromosome,PacBio,nextdenovo v. 2.5,679201002,2577071,70,1578,nan,Codonopsis,Campanulaceae,Asterales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/869/085/GCA_040869085.1_ASM4086908v1/GCA_040869085.1_ASM4086908v1_genomic.fna.gz,na,False
ASM4612815v1,nan,Gynochthodes officinalis,ba ji,2n=,haploid,GCA_046128155.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_046128155.1/,Chromosome,Illumina,SOAPdenovo v. 2.3,431673766,10295850,15,369,nan,Gynochthodes,Rubiaceae,Gentianales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/128/155/GCA_046128155.1_ASM4612815v1/GCA_046128155.1_ASM4612815v1_genomic.fna.gz,na,False
Euclidium_syriacum.MPIPZ.v1,nan,Euclidium syriacum,nan,2n=,haploid,GCA_900116095.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_900116095.1/,Scaffold,nan,nan,226046512,4197252,13,821,nan,Euclidium,Brassicaceae,Brassicales,Magnoliopsida,Streptophyta,eudicots,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/116/095/GCA_900116095.1_Euclidium_syriacum.MPIPZ.v1/GCA_900116095.1_Euclidium_syriacum.MPIPZ.v1_genomic.fna.gz,na,False
